block,longit,latit,geom,birds,nat_cover,built_cover,observer_intensity,ave_precip,roadlength,p_roadlength,g_roadlength,surr_pop,abs_pop,ave_temper
30708,200.0,447.0,010300002040710000010000000500000000000000006A08410000000060481B4100000000006A08410000000000581B4100000000408908410000000000581B4100000000408908410000000060481B4100000000006A08410000000060481B41,74,319290.647980932,106281.745674799,139.0,2.03167141444508,8645.32106789188,2564.48131958592,6080.83974830596,107265.0,180.0,13.6907513989496
30717,200.0,456.0,010300002040710000010000000500000000000000006A08410000000000D51B4100000000006A084100000000A0E41B41000000004089084100000000A0E41B4100000000408908410000000000D51B4100000000006A08410000000000D51B41,19,590596.20185976,53463.3975393568,34.0,1.99661594417811,5759.77456430475,987.732627209722,4772.04193709502,44045.0,250.0,13.6424331333879
30718,200.0,457.0,010300002040710000010000000500000000000000006A084100000000A0E41B4100000000006A08410000000040F41B4100000000408908410000000040F41B41000000004089084100000000A0E41B4100000000006A084100000000A0E41B41,6,35940.4046890922,550892.375105349,16.0,1.98892461442651,14733.6978107944,412.250580816774,14321.4472299776,47480.0,3505.0,13.6310601930407
30777,200.0,516.0,010300002040710000010000000500000000000000006A084100000000807E1F4100000000006A084100000000208E1F41000000004089084100000000208E1F41000000004089084100000000807E1F4100000000006A084100000000807E1F41,55,824662.077844722,11906.531439251,72.0,1.99703537616158,3803.09714211189,1171.64289019021,2631.45425192168,30920.0,85.0,12.9923588714218
30922,201.0,401.0,0103000020407100000100000005000000000000004089084100000000A0791841000000004089084100000000408918410000000080A8084100000000408918410000000080A8084100000000A0791841000000004089084100000000A0791841,41,164065.277466205,515161.113644311,59.0,1.7544959539918,15002.208802957,424.961551984224,14577.2472509728,31370.0,2525.0,14.3488365918069
30946,201.0,445.0,010300002040710000010000000500000000000000408908410000000020291B41000000004089084100000000C0381B410000000080A8084100000000C0381B410000000080A808410000000020291B4100000000408908410000000020291B41,100,337136.935739564,331445.599484436,367.0,1.99218273753537,9841.06206856813,296.300511586417,7803.53998394546,141720.0,1745.0,13.7034149316554
30948,201.0,447.0,010300002040710000010000000500000000000000408908410000000060481B4100000000408908410000000000581B410000000080A808410000000000581B410000000080A808410000000060481B4100000000408908410000000060481B41,99,554069.604576552,67104.5399552332,136.0,2.01403449068247,5062.10317573069,3255.46375228066,1806.63942345003,95490.0,155.0,13.6907570710256
30956,201.0,455.0,010300002040710000010000000500000000000000408908410000000060C51B4100000000408908410000000000D51B410000000080A808410000000000D51B410000000080A808410000000060C51B4100000000408908410000000060C51B41,18,417679.658219357,135573.298850441,29.0,1.99641303089319,3492.28635701243,302.821149471624,3189.46520754081,43195.0,245.0,13.6468962405741
30957,201.0,456.0,010300002040710000010000000500000000000000408908410000000000D51B41000000004089084100000000A0E41B410000000080A8084100000000A0E41B410000000080A808410000000000D51B4100000000408908410000000000D51B41,26,87414.2512441055,375833.948926656,28.0,1.98899135187021,9288.49054647013,590.617848279493,8697.87269819064,45645.0,405.0,13.6354148399538
31017,201.0,516.0,0103000020407100000100000005000000000000004089084100000000807E1F41000000004089084100000000208E1F410000000080A8084100000000208E1F410000000080A8084100000000807E1F41000000004089084100000000807E1F41,71,839580.860505874,24201.1829377898,107.0,1.9906798418565,2045.01124023431,485.475715480313,1559.535524754,37710.0,40.0,12.9998055887486
31018,201.0,517.0,0103000020407100000100000005000000000000004089084100000000208E1F41000000004089084100000000C09D1F410000000080A8084100000000C09D1F410000000080A8084100000000208E1F41000000004089084100000000208E1F41,37,90144.5199168544,538614.002864718,75.0,2.00810348486415,14622.9118262053,1847.38056914504,12775.5312570602,39670.0,2905.0,12.9890890595663
31025,201.0,524.0,010300002040710000010000000500000000000000408908410000000080FB1F41000000004089084100000000900520410000000080A8084100000000900520410000000080A808410000000080FB1F4100000000408908410000000080FB1F41,81,933983.732721197,14570.0533905732,80.0,2.20506366716893,1486.51366234243,1022.80315933894,463.710503003491,27200.0,60.0,12.9288328606944
31026,201.0,525.0,010300002040710000010000000500000000000000408908410000000090052041000000004089084100000000600D20410000000080A8084100000000600D20410000000080A80841000000009005204100000000408908410000000090052041,106,395160.843107377,37450.2459099758,127.0,2.23822922156661,3121.18395057793,1018.25552954076,2102.92842103717,25455.0,135.0,12.9127197933296
31030,201.0,529.0,0103000020407100000100000005000000000000004089084100000000D0242041000000004089084100000000A02C20410000000080A8084100000000A02C20410000000080A8084100000000D0242041000000004089084100000000D0242041,38,110.481953955884,8713.86381739654,46.0,2.22162087783166,3656.54674213858,1010.6896137028,2645.85712843579,39890.0,140.0,12.8858117856579
31031,201.0,530.0,0103000020407100000100000005000000000000004089084100000000A02C2041000000004089084100000000703420410000000080A8084100000000703420410000000080A8084100000000A02C2041000000004089084100000000A02C2041,31,1070.49647037272,1834.45804629617,82.0,2.20898918415425,3260.56018668285,1027.0510735979,2233.50911308496,38650.0,30.0,12.8790407762425
31185,202.0,445.0,01030000204071000001000000050000000000000080A808410000000020291B410000000080A8084100000000C0381B4100000000C0C7084100000000C0381B4100000000C0C708410000000020291B410000000080A808410000000020291B41,114,281999.201795178,150948.727504434,155.0,1.97588184777935,6555.72414289447,1030.78225959791,5524.94188329656,126975.0,620.0,13.7035303332107
31187,202.0,447.0,01030000204071000001000000050000000000000080A808410000000060481B410000000080A808410000000000581B4100000000C0C708410000000000581B4100000000C0C708410000000060481B410000000080A808410000000060481B41,80,664396.841457879,1375.13396500735,171.0,1.99989566092189,3012.58721427074,1381.33751284543,1631.24970142531,82185.0,0.0,13.6907216052046
31188,202.0,448.0,01030000204071000001000000050000000000000080A808410000000000581B410000000080A8084100000000A0671B4100000000C0C7084100000000A0671B4100000000C0C708410000000000581B410000000080A808410000000000581B41,100,31559.1817951749,6499.68746251918,251.0,2.00641191698796,1944.80012548373,873.242168225859,1071.55795725787,66120.0,5.0,13.6847268842464
31194,202.0,454.0,01030000204071000001000000050000000000000080A8084100000000C0B51B410000000080A808410000000060C51B4100000000C0C708410000000060C51B4100000000C0C7084100000000C0B51B410000000080A8084100000000C0B51B41,43,141506.579588047,36173.9353897473,83.0,1.99779701491725,6570.02457406029,762.750874777916,5807.27369928238,51335.0,110.0,13.6514586258824
31195,202.0,455.0,01030000204071000001000000050000000000000080A808410000000060C51B410000000080A808410000000000D51B4100000000C0C708410000000000D51B4100000000C0C708410000000060C51B410000000080A808410000000060C51B41,28,93863.7702256692,147451.493213289,59.0,1.99194441854089,5371.18511659061,42.1615323427496,5329.02358424786,47150.0,400.0,13.6459166277509
31251,202.0,511.0,01030000204071000001000000050000000000000080A808410000000060301F410000000080A808410000000000401F4100000000C0C708410000000000401F4100000000C0C708410000000060301F410000000080A808410000000060301F41,52,149089.993768018,186352.765464201,106.0,1.94876884603204,14015.395589357,3240.8905340059,10774.5050553511,83880.0,1210.0,13.0706399758218
31252,202.0,512.0,01030000204071000001000000050000000000000080A808410000000000401F410000000080A8084100000000A04F1F4100000000C0C7084100000000A04F1F4100000000C0C708410000000000401F410000000080A808410000000000401F41,92,614575.275322939,145.476870591278,121.0,1.94848210335766,6400.64137884924,1448.60759814185,4952.03378070739,57200.0,135.0,13.0570004934764
31256,202.0,516.0,01030000204071000001000000050000000000000080A8084100000000807E1F410000000080A8084100000000208E1F4100000000C0C7084100000000208E1F4100000000C0C7084100000000807E1F410000000080A8084100000000807E1F41,73,150019.586734541,12852.0104853094,91.0,1.98248391453362,3104.11017590117,1889.62835457709,1214.48182132408,47115.0,10.0,13.0073909026812
31397,203.0,396.0,010300002040710000010000000500000000000000C0C7084100000000802B184100000000C0C7084100000000203B18410000000000E7084100000000203B18410000000000E7084100000000802B184100000000C0C7084100000000802B1841,75,13875.5513391339,310744.159429929,84.0,1.70881249634189,7191.35485143163,292.495484674549,6898.85936675708,44410.0,1165.0,14.4212664913242
31398,203.0,397.0,010300002040710000010000000500000000000000C0C7084100000000203B184100000000C0C7084100000000C04A18410000000000E7084100000000C04A18410000000000E7084100000000203B184100000000C0C7084100000000203B1841,55,158972.176016483,79379.1530773185,49.0,1.71550518716814,7201.41735954392,1185.56778721563,6015.84957232829,40695.0,425.0,14.4126286073614
31411,203.0,432.0,010300002040710000010000000500000000000000C0C7084100000000005E1A4100000000C0C7084100000000A06D1A410000000000E7084100000000A06D1A410000000000E7084100000000005E1A4100000000C0C7084100000000005E1A41,128,901505.424537296,7155.77774800175,179.0,1.7394597271447,2114.29403486946,648.777176272245,1465.51685859721,77850.0,25.0,13.8653426347352
31412,203.0,433.0,010300002040710000010000000500000000000000C0C7084100000000A06D1A4100000000C0C7084100000000407D1A410000000000E7084100000000407D1A410000000000E7084100000000A06D1A4100000000C0C7084100000000A06D1A41,43,74804.1946359935,57503.0339360457,74.0,1.73778175472061,5553.38707929906,841.731254447282,4711.65582485178,91285.0,375.0,13.8528902603735
31415,203.0,436.0,010300002040710000010000000500000000000000C0C7084100000000809C1A4100000000C0C708410000000020AC1A410000000000E708410000000020AC1A410000000000E7084100000000809C1A4100000000C0C7084100000000809C1A41,66,126694.890523688,11049.3503693677,76.0,1.7899211552097,8229.72303256881,1137.80589468444,7091.91713788437,92180.0,340.0,13.7982841536856
31428,203.0,449.0,010300002040710000010000000500000000000000C0C7084100000000A0671B4100000000C0C708410000000040771B410000000000E708410000000040771B410000000000E7084100000000A0671B4100000000C0C7084100000000A0671B41,61,8996.65682637806,260562.115084484,135.0,1.99843988211527,8775.17107961878,3305.86156566509,5469.30951395368,58285.0,650.0,13.6786636400721
31429,203.0,450.0,010300002040710000010000000500000000000000C0C708410000000040771B4100000000C0C7084100000000E0861B410000000000E7084100000000E0861B410000000000E708410000000040771B4100000000C0C708410000000040771B41,73,140355.986525838,63728.4063880921,154.0,2.00096867091501,8110.78646530527,2272.77647954585,5838.00998575942,64050.0,195.0,13.6729286523196
31431,203.0,452.0,010300002040710000010000000500000000000000C0C708410000000080961B4100000000C0C708410000000020A61B410000000000E708410000000020A61B410000000000E708410000000080961B4100000000C0C708410000000080961B41,41,46712.2419888087,691501.979699069,59.0,2.00114561302474,16409.2825468618,193.978002371486,16215.3045444903,70865.0,3795.0,13.6617330591508
31432,203.0,453.0,010300002040710000010000000500000000000000C0C708410000000020A61B4100000000C0C7084100000000C0B51B410000000000E7084100000000C0B51B410000000000E708410000000020A61B4100000000C0C708410000000020A61B41,69,34294.4125696617,244738.498308883,61.0,1.99860744361472,8898.33271557711,1288.45606000598,7609.87665557113,69865.0,1550.0,13.6561814046141
31456,203.0,477.0,010300002040710000010000000500000000000000C0C7084100000000201D1D4100000000C0C7084100000000C02C1D410000000000E7084100000000C02C1D410000000000E7084100000000201D1D4100000000C0C7084100000000201D1D41,48,57632.5666935325,185343.98677091,70.0,2.06577256185039,6575.21232649926,1133.54969533882,5441.66263116044,120825.0,800.0,13.4378385397281
31461,203.0,482.0,010300002040710000010000000500000000000000C0C7084100000000406B1D4100000000C0C7084100000000E07A1D410000000000E7084100000000E07A1D410000000000E7084100000000406B1D4100000000C0C7084100000000406B1D41,87,521122.494001926,85455.9619717959,145.0,2.09290178235394,3765.12291503101,1092.18260717829,2672.94030785271,76530.0,410.0,13.3969324594209
31462,203.0,483.0,010300002040710000010000000500000000000000C0C7084100000000E07A1D4100000000C0C7084100000000808A1D410000000000E7084100000000808A1D410000000000E7084100000000E07A1D4100000000C0C7084100000000E07A1D41,92,546318.11496157,86648.9736509304,144.0,2.10246227191792,4790.66548185877,753.509821898807,4037.15565995996,54170.0,415.0,13.3800396222251
31491,203.0,512.0,010300002040710000010000000500000000000000C0C708410000000000401F4100000000C0C7084100000000A04F1F410000000000E7084100000000A04F1F410000000000E708410000000000401F4100000000C0C708410000000000401F41,15,22892.2315768092,427543.077726009,43.0,1.94214616646959,12258.6422640124,1376.90043134044,10881.741832672,62065.0,2515.0,13.065637376921
31636,204.0,396.0,01030000204071000001000000050000000000000000E7084100000000802B18410000000000E7084100000000203B1841000000004006094100000000203B1841000000004006094100000000802B18410000000000E7084100000000802B1841,46,307464.981513156,9920.58220834123,81.0,1.70794126953292,4376.6142774237,2360.5640501474,2016.0502272763,33530.0,75.0,14.4272622696191
31646,204.0,431.0,01030000204071000001000000050000000000000000E7084100000000604E1A410000000000E7084100000000005E1A41000000004006094100000000005E1A41000000004006094100000000604E1A410000000000E7084100000000604E1A41,63,119916.660087424,676.064483132705,61.0,1.73613678992247,4193.4545109897,1110.85937465471,2982.42100430287,49705.0,95.0,13.8771913726685
31647,204.0,432.0,01030000204071000001000000050000000000000000E7084100000000005E1A410000000000E7084100000000A06D1A41000000004006094100000000A06D1A41000000004006094100000000005E1A410000000000E7084100000000005E1A41,25,40343.1020050613,4635.1442128365,35.0,1.72735196975631,5024.60032010346,1303.63528605141,3720.96503405205,73720.0,165.0,13.8646331759406
31648,204.0,433.0,01030000204071000001000000050000000000000000E7084100000000A06D1A410000000000E7084100000000407D1A41000000004006094100000000407D1A41000000004006094100000000A06D1A410000000000E7084100000000A06D1A41,72,218541.860242703,129967.62834798,106.0,1.72199402416115,4245.95498979959,520.873150424124,3725.08183937547,86655.0,485.0,13.8524007184524
31649,204.0,435.0,01030000204071000001000000050000000000000000E7084100000000E08C1A410000000000E7084100000000809C1A41000000004006094100000000809C1A41000000004006094100000000E08C1A410000000000E7084100000000E08C1A41,67,475127.299009292,180800.660517328,78.0,1.75749033214061,5516.88288071306,1858.49551875899,3658.38736195407,92380.0,945.0,13.8289969301479
31659,204.0,445.0,01030000204071000001000000050000000000000000E708410000000020291B410000000000E7084100000000C0381B41000000004006094100000000C0381B4100000000400609410000000020291B410000000000E708410000000020291B41,77,422791.227034094,14544.4578431578,108.0,1.94303229079165,2842.42255587953,1173.07097122477,1669.35158465476,107165.0,50.0,13.7035771830224
31664,204.0,450.0,01030000204071000001000000050000000000000000E708410000000040771B410000000000E7084100000000E0861B41000000004006094100000000E0861B4100000000400609410000000040771B410000000000E708410000000040771B41,129,416445.374166311,268341.709222363,181.0,1.99007053397472,6194.0680031491,299.657228727176,5894.41077442192,62985.0,1310.0,13.6725164081963
31665,204.0,451.0,01030000204071000001000000050000000000000000E7084100000000E0861B410000000000E708410000000080961B4100000000400609410000000080961B41000000004006094100000000E0861B410000000000E7084100000000E0861B41,70,70849.8928257528,409419.656465895,133.0,1.99229934091232,12069.1038569907,1838.92838648379,10230.1754705069,68630.0,2140.0,13.6667819759649
31689,204.0,475.0,01030000204071000001000000050000000000000000E7084100000000E0FD1C410000000000E7084100000000800D1D41000000004006094100000000800D1D41000000004006094100000000E0FD1C410000000000E7084100000000E0FD1C41,62,82534.2314847581,42361.5575561921,58.0,2.04752206907335,5061.51338930496,1019.66397242082,4041.84941688414,126790.0,265.0,13.4529485350979
31690,204.0,476.0,01030000204071000001000000050000000000000000E7084100000000800D1D410000000000E7084100000000201D1D41000000004006094100000000201D1D41000000004006094100000000800D1D410000000000E7084100000000800D1D41,110,391165.382541733,28367.1261912033,119.0,2.04999769909194,2914.75360275561,459.467096730115,2455.2865060255,125395.0,190.0,13.4455499402067
31698,204.0,484.0,01030000204071000001000000050000000000000000E7084100000000808A1D410000000000E7084100000000209A1D41000000004006094100000000209A1D41000000004006094100000000808A1D410000000000E7084100000000808A1D41,37,115058.013424666,186381.463551424,76.0,2.09848588194636,7361.13348151208,1003.57983072618,6357.5536507859,40545.0,1045.0,13.3784921037455
31699,204.0,485.0,01030000204071000001000000050000000000000000E7084100000000209A1D410000000000E7084100000000C0A91D41000000004006094100000000C0A91D41000000004006094100000000209A1D410000000000E7084100000000209A1D41,43,43395.2300255033,141418.024906468,102.0,2.10813035105885,5347.16095162338,1179.57161799184,4167.58933363153,38020.0,515.0,13.3743774391587
31700,204.0,486.0,01030000204071000001000000050000000000000000E7084100000000C0A91D410000000000E708410000000060B91D4100000000400609410000000060B91D41000000004006094100000000C0A91D410000000000E7084100000000C0A91D41,90,57008.9721025769,57535.1251214315,204.0,2.11840046878431,3629.9657632775,1065.28134162354,2564.68442165396,39480.0,45.0,13.362457086821
31877,205.0,435.0,0103000020407100000100000005000000000000004006094100000000E08C1A41000000004006094100000000809C1A41000000008025094100000000809C1A41000000008025094100000000E08C1A41000000004006094100000000E08C1A41,56,28657.1904972169,98477.6636349925,41.0,1.75244773386139,7054.32681318326,1063.78776126443,5990.53905191883,83815.0,535.0,13.8288326729192
31893,205.0,451.0,0103000020407100000100000005000000000000004006094100000000E0861B4100000000400609410000000080961B4100000000802509410000000080961B41000000008025094100000000E0861B41000000004006094100000000E0861B41,69,446427.232462004,31061.1437924342,75.0,1.98337522447521,2408.19529295703,146.556933299087,2261.63835965795,70680.0,145.0,13.6662579670096
31894,205.0,452.0,010300002040710000010000000500000000000000400609410000000080961B4100000000400609410000000020A61B4100000000802509410000000020A61B4100000000802509410000000080961B4100000000400609410000000080961B41,86,554404.47722846,11591.192160495,117.0,1.98505611011748,3117.92972738908,1227.49447488826,1890.43525250082,76385.0,95.0,13.6604876006485
31918,205.0,476.0,0103000020407100000100000005000000000000004006094100000000800D1D41000000004006094100000000201D1D41000000008025094100000000201D1D41000000008025094100000000800D1D41000000004006094100000000800D1D41,115,475622.459370161,101063.296698064,102.0,2.03605480658827,4559.06029623512,0.293878018765411,4558.76641821636,124415.0,120.0,13.4440504159387
31930,205.0,488.0,010300002040710000010000000500000000000000400609410000000000C91D41000000004006094100000000A0D81D41000000008025094100000000A0D81D4100000000802509410000000000C91D4100000000400609410000000000C91D41,88,236023.263114216,175406.995979769,139.0,2.11034257462999,9416.70760526158,1195.35653434126,8221.35107092031,45620.0,1035.0,13.3603184369717
31931,205.0,489.0,0103000020407100000100000005000000000000004006094100000000A0D81D4100000000400609410000000040E81D4100000000802509410000000040E81D41000000008025094100000000A0D81D41000000004006094100000000A0D81D41,110,428355.594557031,301583.729822761,199.0,2.11318161497047,10088.7261510339,1108.80741921208,8979.91873182186,45875.0,1380.0,13.3569524033788
31937,205.0,495.0,010300002040710000010000000500000000000000400609410000000060361E4100000000400609410000000000461E4100000000802509410000000000461E4100000000802509410000000060361E4100000000400609410000000060361E41,129,78764.4415341505,50077.5560247407,361.0,2.09980952620342,5742.42763475712,2070.99435552401,3671.43327923311,97745.0,430.0,13.3134613423222
32094,206.0,394.0,0103000020407100000100000005000000000000008025094100000000400C1841000000008025094100000000E01B184100000000C044094100000000E01B184100000000C044094100000000400C1841000000008025094100000000400C1841,68,285870.791189434,49994.8678680713,73.0,1.69678914973008,5092.99439164157,775.130298940334,4317.86409270123,23220.0,275.0,14.4533697095036
32114,206.0,448.0,010300002040710000010000000500000000000000802509410000000000581B41000000008025094100000000A0671B4100000000C044094100000000A0671B4100000000C04409410000000000581B4100000000802509410000000000581B41,117,664213.574062703,36.9222534396395,128.0,1.96011625445391,2684.89503820501,1009.86527115488,1675.02976705013,57655.0,5.0,13.6837766817282
32120,206.0,454.0,0103000020407100000100000005000000000000008025094100000000C0B51B4100000000802509410000000060C51B4100000000C04409410000000060C51B4100000000C044094100000000C0B51B41000000008025094100000000C0B51B41,81,179.599009988384,96593.9117857254,108.0,1.98077439726716,5063.97171038123,723.507574223695,4340.46413615753,88175.0,545.0,13.6482026852585
32139,206.0,473.0,0103000020407100000100000005000000000000008025094100000000A0DE1C4100000000802509410000000040EE1C4100000000C04409410000000040EE1C4100000000C044094100000000A0DE1C41000000008025094100000000A0DE1C41,100,1127.4365955193,353711.843860396,74.0,2.01263838732687,13577.9904697209,2172.58510177735,11405.4053679435,119560.0,2540.0,13.4761222446162
32156,206.0,490.0,010300002040710000010000000500000000000000802509410000000040E81D41000000008025094100000000E0F71D4100000000C044094100000000E0F71D4100000000C04409410000000040E81D4100000000802509410000000040E81D41,110,72719.0940992162,15679.1582149919,171.0,2.0989210131007,2927.8827587352,1060.37621588683,1867.50654284837,42070.0,30.0,13.3603954236975
32170,206.0,504.0,010300002040710000010000000500000000000000802509410000000000C31E41000000008025094100000000A0D21E4100000000C044094100000000A0D21E4100000000C04409410000000000C31E4100000000802509410000000000C31E41,119,277307.494158306,349014.914164229,178.0,2.03247264109922,12438.3578561446,812.168556896655,10358.470848036,148825.0,1510.0,13.2189021258723
32171,206.0,505.0,0103000020407100000100000005000000000000008025094100000000A0D21E4100000000802509410000000040E21E4100000000C04409410000000040E21E4100000000C044094100000000A0D21E41000000008025094100000000A0D21E41,85,484318.171075442,34349.4692369632,140.0,2.0219734287229,4691.06605569339,381.895165081225,2235.42361907114,150015.0,30.0,13.204602171209
32258,206.0,592.0,010300002040710000010000000500000000000000802509410000000000112241000000008025094100000000D018224100000000C044094100000000D018224100000000C0440941000000000011224100000000802509410000000000112241,106,68343.7671245931,15703.3375601123,406.0,2.07888156863043,2705.9522222972,1531.68514493037,1174.26707736683,20395.0,50.0,12.019085944126
32341,207.0,454.0,010300002040710000010000000500000000000000C044094100000000C0B51B4100000000C04409410000000060C51B4100000000006409410000000060C51B41000000000064094100000000C0B51B4100000000C044094100000000C0B51B41,89,707912.405112131,15446.94370848,66.0,1.97797377839767,2070.30844396052,563.374873483067,1506.93357047746,88305.0,65.0,13.6474939902514
32342,207.0,455.0,010300002040710000010000000500000000000000C04409410000000060C51B4100000000C04409410000000000D51B4100000000006409410000000000D51B4100000000006409410000000060C51B4100000000C04409410000000060C51B41,73,132082.763128577,584731.665640152,84.0,1.97640795297715,12936.3002304065,904.372491175037,12031.9277392315,90415.0,2135.0,13.6339446567411
32360,207.0,473.0,010300002040710000010000000500000000000000C044094100000000A0DE1C4100000000C04409410000000040EE1C4100000000006409410000000040EE1C41000000000064094100000000A0DE1C4100000000C044094100000000A0DE1C41,178,293793.663172769,169524.950655621,432.0,1.99975399946722,9908.5448312463,337.048471927677,9571.49635931862,118900.0,1435.0,13.4882925755411
32391,207.0,504.0,010300002040710000010000000500000000000000C04409410000000000C31E4100000000C044094100000000A0D21E41000000000064094100000000A0D21E4100000000006409410000000000C31E4100000000C04409410000000000C31E41,94,288035.034348447,320.492141652768,96.0,2.02322281563644,4275.88953123288,2974.58689285209,1295.88597171412,143220.0,40.0,13.2275365694781
32559,208.0,455.0,010300002040710000010000000500000000000000006409410000000060C51B4100000000006409410000000000D51B4100000000408309410000000000D51B4100000000408309410000000060C51B4100000000006409410000000060C51B41,109,771492.827838688,28149.1542810896,137.0,1.97258893484816,3221.22312639836,718.121357689537,2503.10176870882,84945.0,140.0,13.6330230873881
32560,208.0,456.0,010300002040710000010000000500000000000000006409410000000000D51B41000000000064094100000000A0E41B41000000004083094100000000A0E41B4100000000408309410000000000D51B4100000000006409410000000000D51B41,68,97353.9281329819,157528.7512371,93.0,1.97344777249417,8993.91650869089,2045.12827504297,6948.78823364792,85490.0,1180.0,13.626887059364
32608,208.0,504.0,010300002040710000010000000500000000000000006409410000000000C31E41000000000064094100000000A0D21E41000000004083094100000000A0D21E4100000000408309410000000000C31E4100000000006409410000000000C31E41,90,22263.1687737277,4719.18793487967,137.0,2.01143016608545,4935.38765877382,3014.0167776042,1921.37088116962,125035.0,20.0,13.2355150718715
32740,209.0,382.0,0103000020407100000100000005000000000000004083094100000000C0501741000000004083094100000000606017410000000080A2094100000000606017410000000080A2094100000000C0501741000000004083094100000000C0501741,59,4649.51332682813,78460.0487130426,56.0,1.61791655067252,8181.88090585337,1010.19544061567,7171.6854652377,74715.0,310.0,14.4735097964989
32742,209.0,384.0,010300002040710000010000000500000000000000408309410000000000701741000000004083094100000000A07F17410000000080A2094100000000A07F17410000000080A20941000000000070174100000000408309410000000000701741,31,74949.0993339328,224068.621109851,64.0,1.62926802483711,9128.39548535449,1010.42805916669,8117.9674261878,31850.0,890.0,14.481877356109
32744,209.0,386.0,0103000020407100000100000005000000000000004083094100000000408F1741000000004083094100000000E09E17410000000080A2094100000000E09E17410000000080A2094100000000408F1741000000004083094100000000408F1741,113,24831.7172064994,6943.12783435054,104.0,1.64231801699868,2112.19083840188,15.1873843260716,2097.00345407581,26140.0,25.0,14.4824626805539
32748,209.0,390.0,0103000020407100000100000005000000000000004083094100000000C0CD174100000000408309410000000060DD17410000000080A209410000000060DD17410000000080A2094100000000C0CD1741000000004083094100000000C0CD1741,104,104001.680799035,26141.2911502434,132.0,1.67242832105216,2718.7259854444,1076.79100519653,1641.93498024787,21340.0,10.0,14.482517492376
32778,209.0,459.0,0103000020407100000100000005000000000000004083094100000000E0031C4100000000408309410000000080131C410000000080A209410000000080131C410000000080A2094100000000E0031C41000000004083094100000000E0031C41,103,747135.945384585,10564.4009402079,148.0,1.96832714701143,1711.04985487267,1030.2259032884,680.823951584265,78475.0,40.0,13.6063880108256
32779,209.0,460.0,010300002040710000010000000500000000000000408309410000000080131C4100000000408309410000000020231C410000000080A209410000000020231C410000000080A209410000000080131C4100000000408309410000000080131C41,85,684029.077985417,2221.80289677166,93.0,1.96882930564699,1962.48847346247,997.23014656954,965.258326892927,73285.0,20.0,13.5996967391497
32780,209.0,461.0,010300002040710000010000000500000000000000408309410000000020231C41000000004083094100000000C0321C410000000080A2094100000000C0321C410000000080A209410000000020231C4100000000408309410000000020231C41,98,350155.472870433,293811.747901818,156.0,1.97173193562261,8726.13585951388,1191.66264217785,7534.47321733603,72330.0,2020.0,13.5928553017628
32781,209.0,462.0,0103000020407100000100000005000000000000004083094100000000C0321C4100000000408309410000000060421C410000000080A209410000000060421C410000000080A2094100000000C0321C41000000004083094100000000C0321C41,141,192314.218203736,92982.6037525573,202.0,1.97157372054721,6095.93445244301,370.941832267567,5724.99262017544,72730.0,475.0,13.585859407748
32959,210.0,387.0,01030000204071000001000000050000000000000080A2094100000000E09E17410000000080A209410000000080AE174100000000C0C109410000000080AE174100000000C0C1094100000000E09E17410000000080A2094100000000E09E1741,78,100329.119353261,279095.722583279,167.0,1.65167368417451,9822.26906176053,1523.303184148,8298.96587761252,26015.0,1060.0,14.4854949389209
32991,210.0,459.0,01030000204071000001000000050000000000000080A2094100000000E0031C410000000080A209410000000080131C4100000000C0C109410000000080131C4100000000C0C1094100000000E0031C410000000080A2094100000000E0031C41,103,155840.304293157,432778.26373583,111.0,1.96566018495112,12851.7837574471,1027.01823489639,11824.7655225507,81150.0,3035.0,13.6114929271708
32996,210.0,464.0,01030000204071000001000000050000000000000080A209410000000000521C410000000080A2094100000000A0611C4100000000C0C1094100000000A0611C4100000000C0C109410000000000521C410000000080A209410000000000521C41,126,114001.45480687,4269.28965176554,70.0,1.96688018848307,1678.307670961,448.451595118398,1229.8560758426,76965.0,5.0,13.5763905663764
33001,210.0,469.0,01030000204071000001000000050000000000000080A209410000000020A01C410000000080A2094100000000C0AF1C4100000000C0C1094100000000C0AF1C4100000000C0C109410000000020A01C410000000080A209410000000020A01C41,41,71611.4093213952,231250.574747981,66.0,1.96896838536743,7762.31148486498,1005.56756605854,6756.74391880644,131760.0,715.0,13.5242504086448
33002,210.0,470.0,01030000204071000001000000050000000000000080A2094100000000C0AF1C410000000080A209410000000060BF1C4100000000C0C109410000000060BF1C4100000000C0C1094100000000C0AF1C410000000080A2094100000000C0AF1C41,38,25281.2809627706,102415.883204085,46.0,1.96393230236367,5404.35665303895,1357.35022743708,4047.00642560187,128125.0,360.0,13.5163387607639
33066,210.0,534.0,01030000204071000001000000050000000000000080A2094100000000E04B20410000000080A2094100000000B053204100000000C0C1094100000000B053204100000000C0C1094100000000E04B20410000000080A2094100000000E04B2041,48,268576.147663192,36632.2482360299,70.0,2.0950247998972,3508.14463251784,1216.36888111836,2291.77575139948,36650.0,0.0,12.881452295641
33203,211.0,458.0,010300002040710000010000000500000000000000C0C109410000000040F41B4100000000C0C1094100000000E0031C410000000000E1094100000000E0031C410000000000E109410000000040F41B4100000000C0C109410000000040F41B41,128,481771.416390801,10528.5665672235,170.0,1.96551182763188,3948.73215442018,1023.38772726908,2925.3444271511,84130.0,370.0,13.6175694821701
